idx,TreeNo,height,Date,Putative_spp,Latitude,Longitude,Altitude.ft,Multi.Single.stem,General.location.Habitat,site,log.BL,log.PL,log.BW,log.TLIW,log.TLL,log.TLDW,log.TEL,log.BLL,log.LLL,log.BSR,log.LSR,log.LLDW,log.LLIW,log.MidVeinD,log.BL_PL,Tufts,Lobe.number,classification,uncertainty
152,P-QA8,3.9,10-Oct,QA,34.38622,-94.0612,1919.58,S,Pryor Mt top ridge,AR_Porter,2.33241462557512,1.55980533429364,2.49312091431869,1.23522879979177,1.29312744186592,1.73683664201286,0.296481481347299,0.90907609284146,1.67539760167122,1.2221304337665,1.89391048299038,1.61625387708171,1.23008897244844,1.81275233790585,2.71208763037133,0.666666667,5,2,0
153,P-QA9,1.6,10-Oct,QA,34.38624,-94.06134,1917.39,S,Pryor Mt top ridge,AR_Porter,2.1860331587088,0.775261812622651,2.0942725406913,1.31543836375202,1.16527575550855,1.37108394400759,0.419845749898923,0.212291422595549,1.06480041814337,0.843240392414363,1.81264328127774,0.709602492232959,1.0281673638189,1.45079238901575,2.40432900822951,1,7,1,0.102642216837778
154,P-QR4,4.5,10-Oct,QR,34.38617,-94.06141,1926.54,M,Pryor Mt top ridge,AR_Porter,2.58520475629853,1.23807259425112,2.42614067097819,1.16636147198433,1.62565250552541,1.48446136585657,0.755086058833481,0.844362385378902,1.67374886999354,1.08372430526083,2.17270165790271,1.1512517500162,1.34893904473172,1.88979371070812,2.81630440320814,0,7,1,2.35688047789395E-06
155,P-QR5,2,10-Oct,QR,34.38623,-94.06148,1927.73,M,Pryor Mt top ridge,AR_Porter,2.53388505496914,0.556892748397597,2.22672284538315,1.54786330836488,1.07768302563616,1.32368537563052,0.136316078285937,-0.304411763257275,1.40134163787309,1.08200206927095,2.27848013464609,1.30356519364244,1.45542255381718,1.71706549389518,2.6635836022395,0,7.666666667,3,0
156,P-QA10,5,10-Oct,QA,34.386194,-94.061583,1935.08,M,Pryor Mt top ridge,AR_Porter,2.38391987388904,1.10730119158221,2.38225014998192,1.48874167045981,0.970191674689356,1.21514438192591,-0.452757869519898,-0.259965762673985,1.18795638583252,0.896813364291299,2.14564855374477,1.08038267196182,1.40042899436882,1.7264454033445,2.62998199592611,0.666666667,6.333333333,1,4.30598116052394E-08
157,P-QA11,3.2,10-Oct,QA,34.386194,-94.061611,1940.61,S,Pryor Mt top ridge,AR_Porter,2.14291748121185,1.15648678411597,2.25859885722607,1.19145348273101,1.26885029531923,1.47431014365035,0.357058977988216,0.835953848268455,1.35174088560873,0.961480614419578,1.67917236941188,1.21796271221896,1.11560816339666,1.62834456454279,2.45984665472095,1,5,2,7.36460776640246E-06
158,P-QA12,2.1,10-Oct,QA,34.386194,-94.061611,1926.82,M,Pryor Mt top ridge,AR_Porter,2.15654166527318,1.08628397196978,2.17341519850783,1.16830412053644,1.12510716920562,1.32422476780354,0.00553959507157659,0.696458545933017,1.2610673449427,0.988534716653725,1.78939910960303,1.07215333546624,1.17773689378367,1.56059207321484,2.45138811526912,0.333333333,5,2,0.00120672826340384
159,P-QA13,2.5,10-Oct,QA,34.386083,-94.061667,1931.03,M,Pryor Mt top ridge,AR_Porter,2.05034955196187,0.77229578233221,2.07980043914344,1.29415349019627,0.95825778346227,1.59025921859495,-0.29398898192608,-0.754598274310241,0.958659320648714,0.115641003587307,1.67924223170157,0.631784293886812,1.0267420880657,1.24607774121957,2.29609881932884,1,6.333333333,1,1.08801856413265E-14
160,P-QA14,3.2,10-Oct,QA,34.386056,-94.061583,1924.45,M,Pryor Mt top ridge,AR_Porter,2.391791883133,1.39842936250498,2.40026515332096,1.19811093126944,1.362788618814,1.49410714256464,0.308098814082322,0.264590710250463,1.57507777093252,0.977361280038891,2.00945958133966,1.36493102747491,1.36196768487915,1.83240528695009,2.70684299939402,1,6.333333333,1,5.32594613411597E-07
161,P-QA15,NA,10-Oct,QA,34.386028,-94.061611,1914.12,M,Pryor Mt top ridge,AR_Porter,1.98327168377066,0.936706670272312,2.06923549256729,0.739202815977943,1.23319693396891,1.21324782116631,0.428139535939523,0.881583561568015,1.24647742061986,0.858082197391654,1.4382763896756,1.04831687588019,0.793916363311486,1.41163503757395,2.2842217316136,0,5,2,1.9483195891512E-05
162,P-QA16,3.2,10-Oct,QA,34.386028,-94.061944,1883.37,S,Pryor Mt top ridge,AR_Porter,1.92184280184936,0.969840950511072,2.13841593944878,0.773574089188073,1.3227136339512,1.21207993723594,0.404390047103779,0.737772596573886,1.20350267653318,0.711721599014382,1.17029508701127,0.999014051372249,0.539776995733872,1.4099228257544,2.24824132558841,2,5,2,3.10862446895044E-15
163,P-QA17,3.5,10-Oct,QA,34.386056,-94.062056,1923.05,M,Pryor Mt top ridge,AR_Porter,2.40094555957631,1.20630486316168,2.34686584216031,1.34800631515732,1.41384891371857,1.81047966106569,0.426484383223436,0.07356756851912,1.31528062736917,0.776335894055867,2.03618061144006,1.32120938910523,1.19255802501237,1.67674774830417,2.66547112979848,0.666666667,6.666666667,1,3.05502290132154E-11
164,P-QA18,3.2,10-Oct,QA,34.386056,-94.062083,1906.35,M,Pryor Mt top ridge,AR_Porter,2.07363135091442,0.982233361539813,2.14297359423215,0.952596523075032,1.24701852041567,1.26694477221571,0.440869709416374,0.416287590539755,1.13055794463734,0.683647055433969,1.58636231189977,0.867216606151457,0.933473472615599,1.43717142120646,2.36312188318869,0,5.666666667,2,0.00753128872905029
165,P-QA19,4.3,10-Oct,QA,34.386056,-94.062139,1921.08,M,Pryor Mt top ridge,AR_Porter,2.35826784196485,1.3505740568608,2.33594420761068,1.46695557709311,1.33225062035172,1.68655358716939,0.567798374504946,0.775105879702836,1.34624703131318,1.19037394383888,1.96415490720073,1.22085839591321,1.22068156555042,1.66691783372943,2.66946616368125,2,5.666666667,4,6.7312313984158E-05
166,P-QA20,4.5,10-Oct,QA,34.386083,-94.062167,1921.77,M,Pryor Mt top ridge,AR_Porter,1.84603461161808,1.02189363755315,1.87090060691717,0.770532010125811,0.96514494046889,1.09168148973982,0.135458701920215,0.247872561290969,0.898490707230069,0.860631315199902,1.48206166279173,0.778781669657681,0.800162526829999,1.3118733717891,2.20971309998509,0,6.666666667,2,6.43929354282591E-15
167,P-QA21,3.5,10-Oct,QA,34.385972,-94.062278,1012.45,S,Pryor Mt top ridge,AR_Porter,2.08519007726789,0.691846966147415,2.06789520479884,1.24297817429454,1.1087655811014,1.27980855172316,0.164312254279232,-0.0104883317597056,1.08984872187848,0.806758289820835,1.73679199945752,0.908458234192321,1.08603542645941,1.57807291649635,2.30692784757018,0,5.666666667,2,0.0102828090648768
168,P-QA22,4,10-Oct,QA,34.386083,-94.062278,1912.12,S,Pryor Mt top ridge,AR_Porter,2.05755997740091,1.29017139374322,2.17539471630958,0.528211403425598,1.08820500830942,0.997144526404721,-0.212528101355267,0.556787733900548,1.19767590188338,1.25599312249764,1.60514806899914,1.16189089644807,0.979819840476267,1.53081194054965,2.43888522848509,1.333333333,5.666666667,2,0
169,P-QR6,5.5,10-Oct,QR,34.386167,-94.062333,1911.73,S,Pryor Mt top ridge,AR_Porter,2.79721653760891,1.42126374511798,2.61641310559025,1.55296813218455,1.36024158901306,1.54571595275279,0.525604991475013,-0.717400617751951,1.32420514917411,1.10020262907283,2.52183177416291,0.952494774448733,1.15167359881096,1.95631001067899,3.0224369761427,0,8.666666667,3,2.06218324683149E-06
170,P-QR7,9.5,10-Oct,QR,34.386167,-94.062361,1923.92,S,Pryor Mt top ridge,AR_Porter,2.72142216916232,1.21288323348059,2.51601095857511,1.5925165580337,1.75984155504889,1.77387762376879,0.932761473028748,0.221649895565648,1.74783759814144,0.784063196515335,2.31273906449719,1.32236082627454,1.49416003322635,2.03659176838642,2.92128315467788,0,10.33333333,3,0.0924389917922618
171,P-QA23,4,10-Oct,QA,34.386056,-94.062361,1925.94,M,Pryor Mt top ridge,AR_Porter,2.20966628716437,1.16987137798699,2.25903919869154,1.27309488986439,1.29138056959335,1.42325943776565,0.0625278570441176,0.659270821670371,1.25439840244394,1.16859695913759,1.78356232306976,1.22122615910402,1.1500185725721,1.55757288474347,2.51238019849266,0,5,2,0.00218786479771238
172,P-QA24,3.5,10-Oct,QA,34.386,-94.062444,1929.67,S,Pryor Mt top ridge,AR_Porter,1.88721530766607,1.0822987295483,2.00591865385013,0.963018545717505,0.963414952940179,1.20730682310353,-0.143879742288098,0.57513330269905,1.05731938120242,0.765267258303048,1.43252376457661,0.682848073866554,0.834329600101288,1.35787861331764,2.25679429271224,0,5,2,0
173,P-QA25,3.2,10-Oct,QA,34.385972,-94.0625,1923.51,M,Pryor Mt top ridge,AR_Porter,2.31149732877728,1.40482957995592,2.44259826989412,1.02609400377895,1.43324006961199,1.15820154581674,0.243681901625317,1.28165591248669,1.58886553598104,1.14068877726153,1.82516564867717,1.30743603279216,1.17405410228823,1.74047085675937,2.65072845133544,1.333333333,5,2,1.1221442774989E-08
174,P-QA26,3.3,10-Oct,QA,34.386,-94.062972,1927.39,M,Pryor Mt top ridge,AR_Porter,1.99260263477093,1.08575874432941,2.11757162425405,0.595385187316012,1.30768439865991,0.932897831848201,0.24673782670915,0.600324218613263,1.25643022274809,0.849495502231,1.29822758275374,0.802950379619093,0.729027391597447,1.4327425225597,2.33178308743384,1.333333333,5,2,0
175,P-QR8,4,10-Oct,QR,34.386083,-94.063167,1942.43,M,Pryor Mt top ridge,AR_Porter,2.95316724416401,1.38014108901139,2.79139136687678,1.70730232758202,1.55731112826411,1.58064310957469,0.733699168231632,0.476002816209221,1.73763462152889,1.20753384140046,2.72255250581959,1.19508874840655,1.72985740558013,2.28901961829279,3.1416502442966,0.666666667,6,1,0.00605509944205418
176,P-QA27,3.7,10-Oct,QA,34.38611,-94.063334,1931.3,M,Pryor Mt top ridge,AR_Porter,2.04961958613275,0.940770144763476,2.13414880393544,1.16685053487479,1.06734302465385,1.26268162331645,0.0934807674495071,0.369824329681677,1.14483921658427,0.798895571734337,1.63429934257886,1.00432039033918,1.07139592366703,1.478366343846,2.33475217808517,0.666666667,5,2,0.00984792832289971
177,P-QA28,2.3,10-Oct,QA,34.386153,-94.06354,1911.71,S,Pryor Mt top ridge,AR_Porter,2.21799760608066,0.987866362871129,2.29132981512576,1.17850028652855,1.49250663697699,1.68510254266671,0.496825010983766,0.800737108330757,1.45571882532397,0.89691050744932,1.67018224736699,1.33374987036515,1.06224237516133,1.65459456223529,2.47438575626991,0.666666667,5,2,0.0134511105031835
178,P-QA29,2,10-Oct,QA,34.386433,-94.064128,1864.65,S,Pryor Mt top ridge,AR_Porter,2.40624582513805,0.911410139937806,2.21827721411246,1.17252751143734,1.15729743028069,1.43518610489184,0.289819157507918,-0.0756113528952189,1.24795212205141,0.828438311561267,2.11042765940921,1.08314394260966,1.16379608969283,1.67740214785633,2.60860319722813,2,6.333333333,4,8.94109005615817E-05
179,P-QA30,2.8,10-Oct,QA,34.386388,-94.064236,1878.01,M,Pryor Mt top ridge,AR_Porter,1.94917767886061,1.05577481234492,2.08988628766593,0.934915159875856,1.01184334010852,1.00891237352377,-0.041010097627202,0.493105915131809,1.17917556912781,0.893652787077485,1.60051178603644,1.17788247186759,1.06993530822408,1.51640146891117,2.2922429343624,0,5,2,1.13491438469282E-10
180,P-QA31,4.5,10-Oct,QA,34.386375,-94.064294,1897.28,M,Pryor Mt top ridge,AR_Porter,2.46494910119214,1.19274346736005,2.33164679208864,1.50972628129863,1.22934549058939,1.4074651970896,0.327616874813433,0.0907439896986772,1.38507768151535,0.93963495521083,2.18816963065475,0.872431278108368,1.43017622139247,1.76467789732454,2.71197548774132,1,7,1,3.37534444838639E-10
181,P-QA32,4,10-Oct,QA,34.386446,-94.063905,1890.75,S,Pryor Mt top ridge,AR_Porter,2.2903040969255,1.23853776607648,2.18952282304332,1.41007462447551,0.953098085987014,1.0587945782274,0.108587537916118,0.0157463086066662,1.05139886763563,1.29002980098951,2.051715256796,0.895609760002293,1.25662514382817,1.64648122581055,2.58990499887143,0.666666667,5.666666667,1,0
182,P-QR9,17,10-Oct,QR,34.391161,-94.028548,1746.68,S,Hill middle along Polk Rd 603,AR_Porter,2.54376036722358,1.46119793155849,2.45583828219705,1.34566560730245,1.76180266902083,1.81088497664403,0.843280435761289,0.938983393504931,1.61045793503412,1.37594022230476,1.98938099683557,1.0051709813665,1.2705219119729,1.85211974049912,2.83547911760453,0,7.666666667,1,0
183,P-QR10,18,10-Oct,QR,34.391306,-94.028494,1735.22,M,Hill middle along Polk Rd 603,AR_Porter,2.67659947886147,1.01511464292459,2.45036320076098,1.3426706125372,1.29572532242277,1.38074538901118,0.277525296842861,0.35926730366878,1.41109529759912,0.895837106956999,2.38051941404329,0.91365664491115,1.32457254002228,1.8901244461123,2.85043249633769,0.333333333,10.33333333,3,1.03649772982273E-05
185,P-QR12,20,10-Oct,QR,34.391751,-94.627666,1665.92,S,Hill middle along Polk Rd 603,AR_Porter,2.61181809738994,1.15888311425898,2.47961325026967,1.5649704518946,1.19650931515214,1.52064735954017,0.274361078671511,-0.337688831973315,1.37813801689499,1.19664681497724,2.4233069066536,1.0173378331212,1.47715225989595,2.04511742232984,2.82198407288978,0,7,1,0.00251619209964649
187,P-QR14,20,10-Oct,QR,34.39143,-94.027091,1737.59,S,Hill middle along Polk Rd 603,AR_Porter,2.79767300750664,0.842387587849412,2.44072181541442,1.45538415884268,1.37756800574054,1.39206460668594,0.446272036914932,-0.349150230027822,1.28412274551129,1.07285486953908,2.54743077855515,1.17452591942441,1.42381856076721,1.97983371144114,2.93003728716819,0,8.333333333,3,0
188,P-QR15,20,10-Oct,QR,34.391362,-94.026897,1757.68,S,Hill middle along Polk Rd 603,AR_Porter,2.7274492352009,1.09973457866503,2.52573182190321,1.20226634915916,1.27519208360669,1.2924769355284,0.629888418847508,0.64235099995928,1.2374526105395,1.29326454176622,2.47268754550531,1.03519754829678,1.26085086992199,1.95234119178486,2.90674777105007,0,8.666666667,3,0.000128268316427871
189,QA-PO12,2,5-Jun,QA,34.386174,-94.061035,1925.57,S,Porter,AR_Porter,2.3315005786431,1.10692869727824,2.25531604906939,1.27502933923402,1.12206216971261,1.32164457085881,0.042019521678299,0.979616996400506,1.19182511389452,0.839001507915935,1.98615669918205,1.13932069593758,1.14727587720814,1.58229095914716,2.58914873248279,1,6.333333333,1,9.34807786734382E-14
190,QA-PO13,5,5-Jun,QA,34.386291,-94.060941,1788.81,M,Porter,AR_Porter,2.3311153732843,1.27539073605592,2.46370098304213,1.42593691869776,1.30427545045957,1.66607671322079,0.648953680772771,1.19983908316104,1.28168255732959,0.999444429243337,2.02819578537286,1.36989502532688,1.3895316614042,1.7518745174905,2.62969302678555,0,5,1,1.09589112229358E-08
191,QA-PO14,3.5,5-Jun,QA,34.386336,-94.060729,1864.82,S,Porter,AR_Porter,2.59073458493831,1.0699625143055,2.44244014146948,1.43137136909711,1.25109996303944,1.26729164655124,0.290207231053523,1.35669684181135,1.21386941185484,1.42436970368279,2.36122914489374,1.06887329668003,1.27565001167747,1.86490527090609,2.78839054201704,1,7.666666667,3,0.0542398688678393
192,QA-PO15,3,5-Jun,QA,34.386308,-94.059951,1840.35,S,Porter,AR_Porter,2.53138062493123,1.06274186624473,2.44791238871647,1.60091476175864,1.41021562922741,1.39243986576361,0.403913541050286,0.570619113841049,1.34261433031248,1.02732133969411,2.22041668489437,1.3759118514159,1.43785534516287,1.84249872839143,2.73858882607327,1.666666667,7,1,0.000178298073292615
193,QA-PO2,2.5,5-Jun,QA,34.386343,-94.064214,1889.07,M,Porter,AR_Porter,2.42124515639359,1.13139984697241,2.29314342893299,1.16708790022143,1.12275651352304,1.16423221019395,0.217904685991987,0.931724043283153,1.24500083838659,1.19558119596244,2.15230498116144,1.20319920917835,1.31596530930576,1.70984952432384,2.66443708377013,0.666666667,7,1,3.39291228113048E-07
194,QA-PO4,5,5-Jun,QA,34.386112,-94.063511,1913.79,M,Porter,AR_Porter,2.2961726796466,1.0363336160594,2.21758970315425,0.941249307532239,1.57134077503311,1.45632872180197,0.757478704962671,1.00201842155634,1.39033029352691,1.00781650529184,1.7229457622259,1.16077529205878,1.02538746293858,1.58045638439574,2.54591896350104,0.666666667,5,2,0.00782500582393086
195,QA-PO7,3.5,5-Jun,QA,34.38601,-94.062281,1935.67,M,Porter,AR_Porter,2.18964941174683,1.08942154554845,2.28569076816342,0.93561410473843,1.2666382818495,1.17459975665294,0.24405800030752,1.13416486447528,1.36402832711735,1.04199615094636,1.76575114665411,1.35716350758024,1.05270074559052,1.56189964373643,2.47692783436216,0.666666667,5,2,0.00705208971516014
196,QA-PO8,3.5,5-Jun,QA,34.386062,-94.062053,1930.43,M,Porter,AR_Porter,2.19120259621697,1.13220582133303,2.33433070921013,1.05361214100408,1.40498258362903,1.36482633346907,0.458872980266107,1.05144641457503,1.32406444536771,1.0535710211461,1.65384397723037,1.30842119844736,1.01571014085616,1.64864233180079,2.48893664593409,1,5.333333333,2,4.82115444742082E-05
197,QA-PO9,2,5-Jun,QA,34.386052,-94.061985,1924.65,S,Porter,AR_Porter,2.1356630755278,1.08682420238641,2.31459707045994,0.703168294551492,1.49166177245394,1.39904084147713,0.562877648564812,1.01637726309308,1.47865177990389,0.848881702446914,1.42710986465908,1.57906822321055,1.05118424509107,1.65228201184154,2.43602267784376,0.333333333,5,2,4.15223411209809E-14
198,QR-PO14,20,5-Jun,QR,34.391388,-94.02705,1739.48,M,Porter,AR_Porter,2.57625749494312,1.32389236904445,2.418308512207,1.46377762559589,1.70026869342193,1.48239950145026,0.519703894028891,0.910898586754114,1.28998980013243,1.01847943340362,2.12649795818174,0.934856023005179,1.11282235047295,1.77177894640941,2.82766034642853,0,7,1,8.88178419700125E-16
199,QR-PO8,4.5,5-Jun,QR,34.386308,-94.059951,1840.35,M,Porter,AR_Porter,2.64592639348478,1.13301003196481,2.48763277137295,1.31942054303112,1.52599540098836,1.25115429784972,0.625040087369828,0.781786753527148,1.21880131737828,1.11492514424567,2.33284623591526,1.2779212903267,1.34283833965702,1.90107710898277,2.84499580508498,0,7,1,0.13959935427393
200,QA23,3,23-Jul,QA,34.361155,-93.872281,1755.07,M,Pryor ridge top,AR_Pryor,2.34765729409656,1.05157659396664,2.26979297029508,1.15779543409569,1.32973679526405,1.38645522643037,0.148496884921566,0.660145252894313,1.22403844761861,1.19003706977427,1.93247589347666,0.734510029911854,1.10867796897388,1.61299283320905,2.58950641865135,0,6,1,0.00626823501359453
201,QA24,2,23-Jul,QA,34.361169,-93.872257,1753.82,M,Pryor ridge top,AR_Pryor,2.3541521627517,0.695954530263623,2.42325459523911,1.27045439847386,1.5502158104892,1.51378615081735,0.462711432565343,0.624681600209157,1.47880350646007,1.22826760784955,1.818988930401,1.22566150304714,1.19209572341343,1.81121964720889,2.52851042117679,0.5,5,1,4.90718576884319E-14
202,QA25,2,23-Jul,QA,34.361169,-93.872257,1753.82,M,Pryor ridge top,AR_Pryor,2.34814120085543,0.990016468756711,2.289360066472,1.339279136151,1.3211424262826,1.22343161634795,0.257254327101,0.398993994878621,1.11452612486568,1.46208050585398,1.95218647081962,0.855293088768929,1.34796328849909,1.59375489204894,2.57698251847884,1.222222222,5,2,0.0627951518392973
203,QA26,2,23-Jul,QA,34.361186,-93.872153,1772.54,M,Pryor ridge top,AR_Pryor,2.27025324971574,1.2479009256119,2.3441404662064,0.72885541149069,1.49998802356463,1.24281261436791,0.338597409697529,1.05125890263846,1.56606134526983,0.886505172901246,1.65196634002493,1.1791326539374,0.96647705315299,1.68685977108123,2.57755241804675,1.25,5.5,2,2.51875498558096E-06
204,QA19,3,23-Jul,QA,34.361179,-93.872755,1752.02,S,Pryor ridge top,AR_Pryor,2.23653119748315,1.11800831730118,2.10140076366682,0.848737380780377,1.32166777183777,1.31905379327319,0.528869817099448,0.657612780996195,1.19926431778044,0.81485013439956,1.79460262014133,0.78048806288173,0.926723918806828,1.52791068610781,2.51927266444516,0.75,6.875,1,8.16260861125073E-08
205,QA20,3,23-Jul,QA,34.361171,-93.872693,1738.27,M,Pryor ridge top,AR_Pryor,2.14925667949648,1.08671802959018,2.19296056958482,1.24977306060074,1.20697142626201,1.47330208366534,-0.235255790470472,0.693123919289404,1.10126902408585,1.18992717730907,1.74229276105433,1.04996877979426,1.0654953284304,1.4875973174062,2.44607989089122,0.7,5.3,2,0.00231004416350711
206,QA21,2,23-Jul,QA,34.361168,-93.872593,1764.15,M,Pryor ridge top,AR_Pryor,2.51180764649239,1.09840744868983,2.46734788464913,1.33722216090703,1.49972429576529,1.46766897356818,0.351629786206411,0.867833974078641,1.56797637907747,1.13123077358779,2.07967967682341,1.25801547106317,1.32954460729647,1.86177619661785,2.72958849054606,1.444444444,6.222222222,1,6.52224891584119E-06
207,QA22,3,23-Jul,QA,34.361164,-93.872211,1736.37,M,Pryor ridge top,AR_Pryor,2.16348226286668,1.16245450681801,2.21846117589506,1.0137532156279,1.23885970245831,1.25089897691338,-0.00358105733878291,0.59113933120808,1.25406049948069,1.00493944566267,1.6727969324211,1.04606085613904,0.979417113161416,1.48652726328343,2.47646764803478,1.545454545,5.454545455,2,0.00198511519894384
208,QR13,NA,23-Jul,QR,34.361197,-93.874386,1786.65,M,Pryor ridge top,AR_Pryor,2.92523900310268,1.36583300836673,2.73423214571288,1.5884680021161,1.83033128583581,1.72995955503645,0.879509272137873,0.860014176376931,1.72699692050929,1.34267303754821,2.5605893433217,1.41005677340319,1.58286603494608,2.11968316693843,3.11607498422314,0,7.5,3,0.0806608098344894
209,QR14,NA,23-Jul,QR,34.36134,-93.873015,1693.22,S,Pryor ridge top,AR_Pryor,2.77044119169587,1.40763976561524,2.5193498348927,1.18751462658034,1.59013303174552,1.36568298944312,0.875584039456357,0.71789915041303,1.53696889292498,1.37279093992055,2.42645759637217,0.813415601087,1.27680256094585,2.00918210044088,2.99832769054355,0,7.857142857,1,0.00072154291319082
210,QA17,2,23-Jul,QA,34.361255,-93.872842,1734.97,M,Pryor ridge top,AR_Pryor,2.24257995392105,1.10384238185564,2.10405686738121,0.98541951412482,1.31966316546561,1.27682903251067,0.492091367949704,0.794129349631818,1.2162482545473,0.994074578487071,1.77531645292358,0.804136023874047,1.02866634994254,1.50855694637358,2.52038063476442,1.8,5.8,1,0.00385498705931486
211,QA18,2,23-Jul,QA,34.361179,-93.872755,1752.02,M,Pryor ridge top,AR_Pryor,2.295408970105,1.25524171101611,2.22992333827127,1.10115227982436,1.43054650570316,1.26805058708988,0.428971125590821,0.694043523724359,1.17173675672114,1.02619605594671,1.79076215223942,0.796355132062986,1.16245615327519,1.51096315653664,2.59802564049158,1.285714286,4.857142857,2,0.00718542529648447
212,QA16,2,23-Jul,QA,34.361155,-93.873094,1776.91,S,Pryor ridge top,AR_Pryor,1.98183926030407,0.913194828105768,2.10221450108521,0.877422570295263,1.17624476452667,1.22388871226445,0.217660409529641,0.546471026569063,1.08768818634336,0.829411667439924,1.44879479191785,0.977824284111683,0.857729555563994,1.38795619925167,2.27709791097448,1,5.090909091,2,4.8489413575159E-05
213,QR10,NA,23-Jul,QR,34.361224,-93.873808,1750.3,S,Pryor ridge top,AR_Pryor,2.53180703977594,1.13709714749315,2.09465399052604,0.856696185447857,1.5206913998397,1.28376191713932,0.638996420133705,1.16518664920264,1.28163060211521,1.17695142208268,2.15575816086888,0.459856668143357,1.11345027557827,1.74245598070522,2.75327314107987,0,6.8,1,5.27421550877705E-09
214,QR11,NA,23-Jul,QR,34.361224,-93.873808,1750.3,S,Pryor ridge top,AR_Pryor,2.7147135105322,1.15339668039438,2.41240768197943,1.46290769250643,1.4868835937635,1.5352501532821,0.290830155285116,1.05819859376833,1.21769412525803,1.54285400812582,2.43108793060149,0.989114909459017,1.38447914260718,1.88587922742832,2.90521778108673,0,7.166666667,3,0.0186063696338002
215,QR12,NA,23-Jul,QR,34.361167,-93.874464,1755.06,S,Pryor ridge top,AR_Pryor,2.49344529078137,1.32368972854715,2.30349718091537,0.903974715343902,1.63966487490202,1.64207180832693,0.537340361424078,1.15501677178111,1.37969005788994,1.17958181225352,1.97394770088461,1.02526363415976,1.18674925785776,1.68664414869263,2.76381039837428,0,7.714285714,1,0
216,QA12,3,23-Jul,QA,34.36118,-93.873009,1779.49,S,Pryor ridge top,AR_Pryor,2.32138352802261,1.40443926441528,2.19299675623787,1.08465233468587,1.48362783835861,1.36425272216682,0.2953114786259,0.42203139757205,1.3778746818916,1.10245534798015,1.81315645981865,0.869585131590925,1.07969518080384,1.63339637599325,2.65766908493954,2,5.8,4,2.98016124888889E-07
217,QA13,2,23-Jul,QA,34.36114,-93.8731,1751.23,M,Pryor ridge top,AR_Pryor,1.85393280645955,0.8008610429239,2.01833180938821,0.631673589721271,1.0076477493092,0.92623778549423,-0.187731556890057,0.477708356458906,1.0806973552562,0.711789979142212,1.34799600428521,0.968595243389284,0.794134622353315,1.33652044505019,2.15319591337786,0.1,5,2,2.74065107976895E-05
218,QA14,2,23-Jul,QA,34.36114,-93.8731,1751.23,M,Pryor ridge top,AR_Pryor,2.03399170807677,0.976516376415623,2.09008000452775,1.07451418235719,0.995059105836975,1.13283472835373,-0.0371018727618406,0.362813591031666,1.09154959009224,0.95509151533084,1.67492314017852,1.04717667467992,1.13035111519438,1.46362671409828,2.33211775314632,0.333333333,5.666666667,2,0.00165720760522048
219,QA15,2,23-Jul,QA,34.36114,-93.8731,1751.23,M,Pryor ridge top,AR_Pryor,2.1569918981402,0.841975535912601,2.15230949765261,0.979442256827072,1.23444096588756,1.19742134208715,0.26736613729566,0.508063842957835,1.21299063925276,1.10824787395448,1.70467298305416,0.915118229561892,1.0974883122432,1.52847476795521,2.39480329300632,0.333333333,5,2,0.0121365298582911
220,QA10,2,23-Jul,QA,34.361284,-93.872821,1737.58,S,Pryor ridge top,AR_Pryor,2.582759439872,1.15755149819053,2.21939673635883,0.99316135670063,1.70457435969326,1.35061424036543,0.68777305528253,0.690689068376119,0.663711923916329,1.09548134169833,2.16544634763219,0.688058294113682,1.29399157903327,0.322109546655962,2.7982404747084,2,5.166666667,2,0
221,QA11,3,23-Jul,QA,34.361252,-93.872842,1750.79,M,Pryor ridge top,AR_Pryor,2.17305488403306,1.11729566761725,2.19014136473302,1.14622114362045,1.16004660957014,1.42378236703146,0.178202690899978,0.261678665652171,1.1015002617897,0.767009216866783,1.76369232733783,1.13678846898686,1.0613423382327,1.46875257917477,2.47162361205649,1.9,5.9,1,3.28120238443086E-05
222,QR8,2,23-Jul,QR,34.3612,-93.87293,1743.71,S,Pryor ridge top,AR_Pryor,2.41274641034006,1.21350401310229,2.15179862759609,0.828008323174934,1.41238390169821,1.1364361552109,0.266573691615376,0.9053846950635,1.20019719055821,1.16456470478492,1.96523174793077,0.750677320578934,1.05231324607719,1.56986666914831,2.67620429445015,2,6.4,4,0.00871421586502352
223,QR9,NA,23-Jul,QR,34.361202,-93.872935,1756.39,S,Pryor ridge top,AR_Pryor,2.36881184950998,1.13335655548185,2.06448040658076,1.0347700313937,1.26838581636882,1.18364842715796,0.349337268220878,0.822129437727887,0.900266199731893,1.25827251105358,2.00783456066964,0.429569937581376,1.01231592581312,1.45428080703048,2.62399839806804,2,5.625,4,0.00238514718370098
224,QR6,NA,23-Jul,QR,34.361299,-93.872104,1780.71,M,Pryor ridge top,AR_Pryor,2.67175505741422,1.32571436852631,2.58789261944161,1.33798370161972,1.87299391619046,1.62628235665719,0.98029377366825,0.822254267110316,1.72896555746305,1.3203627367311,2.16210442392673,1.2788432800856,1.38633751968855,2.01513183329596,2.90308001649143,0.75,7.375,1,3.09286152244681E-10
