filename,style,year
gregorio-lopes_adora-o-dos-pastores-1539.jpg,Mannerism_Late_Renaissance,1539
jacopo-pontormo_mary-with-christ-child-and-saints-1514.jpg,Mannerism_Late_Renaissance,1514
titian_diana-and-actaeon-1559.jpg,Mannerism_Late_Renaissance,1559
paolo-veronese_transfiguration-of-christ-1556.jpg,Mannerism_Late_Renaissance,1556
el-greco_assumption-of-the-virgin-1577.jpg,Mannerism_Late_Renaissance,1577
hans-von-aachen_the-liberation-of-andromeda-1600.jpg,Mannerism_Late_Renaissance,1600
hans-von-aachen_portrait-of-joseph-heintz-1585.jpg,Mannerism_Late_Renaissance,1585
parmigianino_self-portrait-1540.jpg,Mannerism_Late_Renaissance,1540
tintoretto_the-apotheosis-of-st-roch-1564.jpg,Mannerism_Late_Renaissance,1564
piero-di-cosimo_the-young-saint-john-the-baptist-1480.jpg,Mannerism_Late_Renaissance,1480
maerten-van-heemskerck_portrait-of-a-young-scholar-1531.jpg,Mannerism_Late_Renaissance,1531
agnolo-bronzino_portrait-of-a-girl-with-book-1545.jpg,Mannerism_Late_Renaissance,1545
paolo-veronese_st-sebastian-reproving-diocletian-1558.jpg,Mannerism_Late_Renaissance,1558
tintoretto_the-temptation-of-christ-1581.jpg,Mannerism_Late_Renaissance,1581
giorgio-vasari_catherine-of-siena-escorted-pope-gregory-xi-at-rome-on-17th-january-1377.jpg,Mannerism_Late_Renaissance,1377
titian_doge-antonio-grimani-kneeling-before-the-faith-1576.jpg,Mannerism_Late_Renaissance,1576
tintoretto_frederick-ii-conquered-parma-in-1521-1579.jpg,Mannerism_Late_Renaissance,1579
hans-von-aachen_the-rape-of-proserpine-1587.jpg,Mannerism_Late_Renaissance,1587
sofonisba-anguissola_self-portrait-1610.jpg,Mannerism_Late_Renaissance,1610
agnolo-bronzino_the-crossing-of-the-red-sea-1555.jpg,Mannerism_Late_Renaissance,1555
tintoretto_young-man-of-the-renialme-family-1548.jpg,Mannerism_Late_Renaissance,1548
titian_cavalier-over-a-fallen-adversary-1564.jpg,Mannerism_Late_Renaissance,1564
hans-von-aachen_coronation-of-mary-1596.jpg,Mannerism_Late_Renaissance,1596
tintoretto_self-portrait-1588.jpg,Mannerism_Late_Renaissance,1588
sofonisba-anguissola_portrait-of-a-boy-at-the-spanish-court-1570.jpg,Mannerism_Late_Renaissance,1570
tintoretto_the-passover-1578.jpg,Mannerism_Late_Renaissance,1578
giorgio-vasari_paul-iii-farnese-directing-the-continuance-of-st-peter-s-1546.jpg,Mannerism_Late_Renaissance,1546
paolo-veronese_assumption-1587.jpg,Mannerism_Late_Renaissance,1587
el-greco_christ-on-a-cross-1610.jpg,Mannerism_Late_Renaissance,1610
sofonisba-anguissola_infantas-isabella-clara-eugenia-and-catalina-micaela-1570.jpg,Mannerism_Late_Renaissance,1570
el-greco_antonio-de-covarrubias-1594.jpg,Mannerism_Late_Renaissance,1594
el-greco_st-bernardino-of-siena-1604.jpg,Mannerism_Late_Renaissance,1604
agnolo-bronzino_portrait-of-cosimo-i-de-medici-1545.jpg,Mannerism_Late_Renaissance,1545
tintoretto_ecce-homo-pontius-pilate-presenting-christ-to-the-crowd-1547.jpg,Mannerism_Late_Renaissance,1547
tintoretto_portrait-of-a-venetian-senator-1580.jpg,Mannerism_Late_Renaissance,1580
agnolo-bronzino_eleonora-da-toledo-1543.jpg,Mannerism_Late_Renaissance,1543
titian_portrait-of-marcantonio-trevisani-1554.jpg,Mannerism_Late_Renaissance,1554
tintoretto_tamar-and-judah-1559.jpg,Mannerism_Late_Renaissance,1559
paolo-veronese_vulcan-and-venus-1561.jpg,Mannerism_Late_Renaissance,1561
paolo-veronese_portrait-of-johann-jakob-1580.jpg,Mannerism_Late_Renaissance,1580
hans-von-aachen_portrait-of-a-man-possibly-johannes-kepler-1612.jpg,Mannerism_Late_Renaissance,1612
titian_mater-dolorosa-1550.jpg,Mannerism_Late_Renaissance,1550
paolo-veronese_perseus-freeing-andromeda-1578.jpg,Mannerism_Late_Renaissance,1578
el-greco_christ-on-the-cross-with-two-maries-and-st-john-1588.jpg,Mannerism_Late_Renaissance,1588
lavinia-fontana_portrait-of-a-couple-1580.jpg,Mannerism_Late_Renaissance,1580
hans-von-aachen_augustus-and-the-tiburtine-sibyl-1580.jpg,Mannerism_Late_Renaissance,1580
tintoretto_portrait-of-senator-marco-grimani-1583.jpg,Mannerism_Late_Renaissance,1583
el-greco_apostle-st-james-the-greater-1606.jpg,Mannerism_Late_Renaissance,1606
paolo-veronese_feast-at-the-house-of-simon-1570.jpg,Mannerism_Late_Renaissance,1570
correggio_the-assumption-of-the-virgin-1530.jpg,Mannerism_Late_Renaissance,1530
el-greco_martyrdom-of-st-maurice-and-his-legions-1581.jpg,Mannerism_Late_Renaissance,1581
giorgio-vasari_entombment-1532.jpg,Mannerism_Late_Renaissance,1532
paolo-veronese_saint-barnabas-healing-the-sick-1566.jpg,Mannerism_Late_Renaissance,1566
tintoretto_the-miracle-of-st-mark-freeing-the-slave-1548.jpg,Mannerism_Late_Renaissance,1548
tintoretto_the-annunciation-to-manoah-s-wife-1558.jpg,Mannerism_Late_Renaissance,1558
tintoretto_the-crucifixion-of-christ-1568.jpg,Mannerism_Late_Renaissance,1568
el-greco_christ-driving-the-traders-from-the-temple-1576.jpg,Mannerism_Late_Renaissance,1576
tintoretto_the-last-supper-1594.jpg,Mannerism_Late_Renaissance,1594
paolo-veronese_mystic-marriage-of-st-catherine-1547.jpg,Mannerism_Late_Renaissance,1547
tintoretto_the-miracle-of-the-loaves-and-fishes-1581.jpg,Mannerism_Late_Renaissance,1581
jacopo-pontormo_study-of-two-carthusian-monks-1525.jpg,Mannerism_Late_Renaissance,1525
lavinia-fontana_noli-me-tangere-1581.jpg,Mannerism_Late_Renaissance,1581
paolo-veronese_music-astronomy-and-deceit-1557.jpg,Mannerism_Late_Renaissance,1557
tintoretto_elijah-fed-by-the-angel-1578.jpg,Mannerism_Late_Renaissance,1578
agnolo-bronzino_portrait-of-guidubaldo-della-rovere-1532.jpg,Mannerism_Late_Renaissance,1532
tintoretto_the-assumption-1555.jpg,Mannerism_Late_Renaissance,1555
gregorio-lopes_apresenta-o-do-menino-no-templo-1520.jpg,Mannerism_Late_Renaissance,1520
hans-von-aachen_bacchus-venus-and-cupid-1595.jpg,Mannerism_Late_Renaissance,1595
tintoretto_conquest-of-zara-1584.jpg,Mannerism_Late_Renaissance,1584
hans-von-aachen_allegorie-on-the-battle-of-bra-ov-1604.jpg,Mannerism_Late_Renaissance,1604
titian_venus-and-cupid-with-an-organist-1549.jpg,Mannerism_Late_Renaissance,1549
cristovao-de-figueiredo_deposi-o-no-t-mulo-1521.jpg,Mannerism_Late_Renaissance,1521
paolo-veronese_rebecca-at-the-well-1585.jpg,Mannerism_Late_Renaissance,1585
paolo-veronese_mortal-man-guided-to-divine-eternity-1561.jpg,Mannerism_Late_Renaissance,1561
titian_portrait-of-ranuccio-farnese-1542.jpg,Mannerism_Late_Renaissance,1542
paolo-veronese_adoration-of-the-magi-1573.jpg,Mannerism_Late_Renaissance,1573
jacopo-pontormo_cosimo-i-de-medici-1537.jpg,Mannerism_Late_Renaissance,1537
gregorio-lopes_cristo-no-horto-1539.jpg,Mannerism_Late_Renaissance,1539
rosso-fiorentino_deposition-from-the-cross-detail-1528.jpg,Mannerism_Late_Renaissance,1528
el-greco_mount-sinai-1570.jpg,Mannerism_Late_Renaissance,1570
maerten-van-heemskerck_st-peter-s-basilica-seen-from-east-1535.jpg,Mannerism_Late_Renaissance,1535
titian_danae-1554.jpg,Mannerism_Late_Renaissance,1554
maerten-van-heemskerck_momus-criticizes-the-gods-creations-1561.jpg,Mannerism_Late_Renaissance,1561
el-greco_st-john-the-evangelist-1579.jpg,Mannerism_Late_Renaissance,1579
tintoretto_christ-before-pilate-1567.jpg,Mannerism_Late_Renaissance,1567
tintoretto_the-supper-at-emmaus-1543.jpg,Mannerism_Late_Renaissance,1543
paolo-veronese_conversion-of-st-pantaleon-1588.jpg,Mannerism_Late_Renaissance,1588
sofonisba-anguissola_bernardino-campi-painting-sofonisba-anguissola-1559.jpg,Mannerism_Late_Renaissance,1559
maerten-van-heemskerck_ecce-homo-central-panel-1560.jpg,Mannerism_Late_Renaissance,1560
jacopo-pontormo_study-for-the-lunette-with-vertumnus-and-pomona-1519.jpg,Mannerism_Late_Renaissance,1519
jacopo-pontormo_madonna-angels-and-saints-1518.jpg,Mannerism_Late_Renaissance,1518
paolo-veronese_presentation-in-the-temple-1560.jpg,Mannerism_Late_Renaissance,1560
titian_david-and-goliath-1544.jpg,Mannerism_Late_Renaissance,1544
sofonisba-anguissola_lucia-minerva-and-europa-anguissola-playing-chess-1555.jpg,Mannerism_Late_Renaissance,1555
tintoretto_venus-mars-and-vulcan-1551.jpg,Mannerism_Late_Renaissance,1551
agnolo-bronzino_holy-family-with-st-anne-and-the-infant-st-john-the-baptist-1550.jpg,Mannerism_Late_Renaissance,1550
giorgio-vasari_cosimo-i-de-medici-surrounded-by-his-architects-engineers-and-sculptors-1555.jpg,Mannerism_Late_Renaissance,1555
tintoretto_a-philosopher-1570.jpg,Mannerism_Late_Renaissance,1570
agnolo-bronzino_martyrdom-of-st-lawrence-1569.jpg,Mannerism_Late_Renaissance,1569
tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,Mannerism_Late_Renaissance,1566
parmigianino_madonna-with-saint-zacharias-1530.jpg,Mannerism_Late_Renaissance,1530
hans-von-aachen_the-three-graces-1604.jpg,Mannerism_Late_Renaissance,1604
tintoretto_the-last-supper-1581.jpg,Mannerism_Late_Renaissance,1581
tintoretto_solomon-and-sheba-1542.jpg,Mannerism_Late_Renaissance,1542
paolo-veronese_annunciation-1558.jpg,Mannerism_Late_Renaissance,1558
agnolo-bronzino_the-ailing-eleonora-da-toledo-1556.jpg,Mannerism_Late_Renaissance,1556
parmigianino_portrait-of-a-young-lady-1537.jpg,Mannerism_Late_Renaissance,1537
paolo-veronese_chance-crowning-a-sleeping-man-1561.jpg,Mannerism_Late_Renaissance,1561
maerten-van-heemskerck_the-unhappy-lot-of-the-rich-1560.jpg,Mannerism_Late_Renaissance,1560
paolo-veronese_martyrdom-of-st-justina-1556.jpg,Mannerism_Late_Renaissance,1556
paolo-veronese_fortune-1561.jpg,Mannerism_Late_Renaissance,1561
tintoretto_the-presentation-of-christ-in-the-temple-1555.jpg,Mannerism_Late_Renaissance,1555
titian_st-nicholas-1563.jpg,Mannerism_Late_Renaissance,1563
rosso-fiorentino_assumption-of-the-virgin-1517.jpg,Mannerism_Late_Renaissance,1517
jacopo-pontormo_st-anthony-abbot-1519.jpg,Mannerism_Late_Renaissance,1519
lavinia-fontana_minerva-dressing-1613.jpg,Mannerism_Late_Renaissance,1613
tintoretto_the-battle-of-the-taro-1579.jpg,Mannerism_Late_Renaissance,1579
maerten-van-heemskerck_sack-of-rome-1527.jpg,Mannerism_Late_Renaissance,1527
gregorio-lopes_visita-o-1527.jpg,Mannerism_Late_Renaissance,1527
el-greco_apostles-peter-and-paul-1592.jpg,Mannerism_Late_Renaissance,1592
lavinia-fontana_the-adoration-of-the-magi-1560.jpg,Mannerism_Late_Renaissance,1560
titian_the-vendramin-family-venerating-a-relic-of-the-true-cross-1545.jpg,Mannerism_Late_Renaissance,1545
giorgio-vasari_vulcan-s-forge-1565.jpg,Mannerism_Late_Renaissance,1565
paolo-veronese_the-marriage-at-cana-1563.jpg,Mannerism_Late_Renaissance,1563
tintoretto_jacob-s-ladder-1578.jpg,Mannerism_Late_Renaissance,1578
jacopo-pontormo_portrait-of-francesco-da-castiglione-1520.jpg,Mannerism_Late_Renaissance,1520
titian_portrait-of-cardinal-alessandro-farnese-1546.jpg,Mannerism_Late_Renaissance,1546
piero-di-cosimo_tritons-and-nereids-1500.jpg,Mannerism_Late_Renaissance,1500
titian_tityus-1549.jpg,Mannerism_Late_Renaissance,1549
paolo-veronese_st-sebastian-1558.jpg,Mannerism_Late_Renaissance,1558
titian_sorrows-1554.jpg,Mannerism_Late_Renaissance,1554
hans-von-aachen_pallas-athena-venus-and-juno-1593.jpg,Mannerism_Late_Renaissance,1593
parmigianino_rest-on-the-flight-to-egypt-1524.jpg,Mannerism_Late_Renaissance,1524
tintoretto_portrait-of-giovanni-paolo-cornaro-1561.jpg,Mannerism_Late_Renaissance,1561
titian_portrait-of-pope-paul-iii-1548.jpg,Mannerism_Late_Renaissance,1548
hans-von-aachen_portrait-of-jacopo-biliverti-1585.jpg,Mannerism_Late_Renaissance,1585
el-greco_christ-driving-the-traders-from-the-temple-1570.jpg,Mannerism_Late_Renaissance,1570
maerten-van-heemskerck_ecce-homo-left-panel-1560.jpg,Mannerism_Late_Renaissance,1560
titian_self-portrait-1562.jpg,Mannerism_Late_Renaissance,1562
paolo-veronese_music-1557.jpg,Mannerism_Late_Renaissance,1557
paolo-veronese_saturn-time-and-historia-1561.jpg,Mannerism_Late_Renaissance,1561
el-greco_portrait-of-jeronimo-de-cevallos-1613.jpg,Mannerism_Late_Renaissance,1613
tintoretto_saint-roch-1581.jpg,Mannerism_Late_Renaissance,1581
titian_man-in-military-costume-1552.jpg,Mannerism_Late_Renaissance,1552
cristovao-de-figueiredo_milagre-da-ressurrei-o-do-mancebo-1525.jpg,Mannerism_Late_Renaissance,1525
paolo-veronese_holy-family-with-st-catherine-and-the-infant-st-john-1561.jpg,Mannerism_Late_Renaissance,1561
el-greco_the-burial-of-the-count-of-orgaz-1587.jpg,Mannerism_Late_Renaissance,1587
hans-von-aachen_pan-and-selene-1605.jpg,Mannerism_Late_Renaissance,1605
cristovao-de-figueiredo_tr-nsito-da-virgem-1525.jpg,Mannerism_Late_Renaissance,1525
hans-von-aachen_martyrdom-of-saint-sebastian-1590.jpg,Mannerism_Late_Renaissance,1590
tintoretto_christ-and-the-adulteress-1594.jpg,Mannerism_Late_Renaissance,1594
titian_danae-1546.jpg,Mannerism_Late_Renaissance,1546
titian_portrait-of-ludovico-beccadelli-1552.jpg,Mannerism_Late_Renaissance,1552
tintoretto_the-descent-from-the-cross-1580.jpg,Mannerism_Late_Renaissance,1580
tintoretto_danae-1578.jpg,Mannerism_Late_Renaissance,1578
correggio_leda-and-the-swan-1532.jpg,Mannerism_Late_Renaissance,1532
titian_mocking-of-christ-1575.jpg,Mannerism_Late_Renaissance,1575
paolo-veronese_bacchus-vertumnus-and-saturn-1561.jpg,Mannerism_Late_Renaissance,1561
sofonisba-anguissola_portrait-of-caterina-micaela-of-spain-1578.jpg,Mannerism_Late_Renaissance,1578
tintoretto_the-flight-into-egypt-1587.jpg,Mannerism_Late_Renaissance,1587
titian_the-marchese-del-vasto-addressing-his-troops-1541.jpg,Mannerism_Late_Renaissance,1541
agnolo-bronzino_christ-in-limbo-1552.jpg,Mannerism_Late_Renaissance,1552
titian_portrait-of-fabrizio-salvaresio-1558.jpg,Mannerism_Late_Renaissance,1558
hans-von-aachen_the-amazement-of-the-gods-1590.jpg,Mannerism_Late_Renaissance,1590
paolo-veronese_the-triumph-of-virtue-over-vice-1556.jpg,Mannerism_Late_Renaissance,1556
paolo-veronese_minerva-between-the-geometry-and-arithmetic-1551.jpg,Mannerism_Late_Renaissance,1551
giorgio-vasari_perseus-and-andromeda-1572.jpg,Mannerism_Late_Renaissance,1572
agnolo-bronzino_saint-john-the-baptist-1553.jpg,Mannerism_Late_Renaissance,1553
tintoretto_prophet-1567.jpg,Mannerism_Late_Renaissance,1567
titian_pieta-1576.jpg,Mannerism_Late_Renaissance,1576
paolo-veronese_jupiter-hurling-thunderbolts-at-the-vices-1556.jpg,Mannerism_Late_Renaissance,1556
tintoretto_st-roch-in-the-hospital-1549.jpg,Mannerism_Late_Renaissance,1549
titian_pope-paul-iii-1546.jpg,Mannerism_Late_Renaissance,1546
jacopo-pontormo_volta-1515.jpg,Mannerism_Late_Renaissance,1515
parmigianino_virgin-and-child-1527.jpg,Mannerism_Late_Renaissance,1527
lavinia-fontana_newborn-baby-in-a-crib-1583.jpg,Mannerism_Late_Renaissance,1583
el-greco_dormition-of-the-virgin-1566.jpg,Mannerism_Late_Renaissance,1566
giorgio-vasari_marriage-at-cana-1566.jpg,Mannerism_Late_Renaissance,1566
paolo-veronese_aged-oriental-with-a-young-woman-1556.jpg,Mannerism_Late_Renaissance,1556
el-greco_the-holy-trinity-1577.jpg,Mannerism_Late_Renaissance,1577
titian_the-resurrection-1544.jpg,Mannerism_Late_Renaissance,1544
paolo-veronese_the-annunciation-1578.jpg,Mannerism_Late_Renaissance,1578
tintoretto_federico-i-gonzaga-the-city-of-legnano-1580.jpg,Mannerism_Late_Renaissance,1580
hans-von-aachen_adonis-held-back-by-venus-while-going-hunting-1600.jpg,Mannerism_Late_Renaissance,1600
gregorio-lopes_enterro-de-cristo-1539.jpg,Mannerism_Late_Renaissance,1539
paolo-veronese_muse-with-tambourine-1561.jpg,Mannerism_Late_Renaissance,1561
correggio_the-vision-of-st-john-on-patmos-1523.jpg,Mannerism_Late_Renaissance,1523
tintoretto_the-ascent-to-calvary-1567.jpg,Mannerism_Late_Renaissance,1567
piero-di-cosimo_st-john-the-evangelist-1504.jpg,Mannerism_Late_Renaissance,1504
el-greco_st-andrew-and-st-francis-1604.jpg,Mannerism_Late_Renaissance,1604
tintoretto_portrait-of-a-man-1550.jpg,Mannerism_Late_Renaissance,1550
tintoretto_minerva-sending-away-mars-from-peace-and-prosperity-1577.jpg,Mannerism_Late_Renaissance,1577
tintoretto_creation-of-the-animals-1551.jpg,Mannerism_Late_Renaissance,1551
piero-di-cosimo_the-misfortunes-of-silenus-1505.jpg,Mannerism_Late_Renaissance,1505
tintoretto_st-mary-of-egypt-1587.jpg,Mannerism_Late_Renaissance,1587
titian_ecce-homo-1560.jpg,Mannerism_Late_Renaissance,1560
rosso-fiorentino_death-of-cleopatra-1525.jpg,Mannerism_Late_Renaissance,1525
maerten-van-heemskerck_triumph-of-the-world-1564.jpg,Mannerism_Late_Renaissance,1564
tintoretto_virgin-and-child-with-saint-catherine-saint-augustine-saint-marc-and-saint-john-the-baptist-1550.jpg,Mannerism_Late_Renaissance,1550
gregorio-lopes_portrait-of-vasco-da-gama-1524.jpg,Mannerism_Late_Renaissance,1524
sofonisba-anguissola_self-portrait-at-the-easel-1556.jpg,Mannerism_Late_Renaissance,1556
hans-von-aachen_couple-with-a-mirror-1596.jpg,Mannerism_Late_Renaissance,1596
correggio_jupiter-and-io-1532.jpg,Mannerism_Late_Renaissance,1532
jacopo-pontormo_portrait-of-a-young-man-in-a-red-cap-1529.jpg,Mannerism_Late_Renaissance,1529
rosso-fiorentino_playing-putto-musician-angel-1518.jpg,Mannerism_Late_Renaissance,1518
tintoretto_the-raising-of-lazarus-1581.jpg,Mannerism_Late_Renaissance,1581
paolo-veronese_juno-showering-gifts-on-venetia-1556.jpg,Mannerism_Late_Renaissance,1556
titian_man-holding-a-flute-1565.jpg,Mannerism_Late_Renaissance,1565
rosso-fiorentino_the-holy-family-1520.jpg,Mannerism_Late_Renaissance,1520
lavinia-fontana_isabella-ruini-as-venus-1592.jpg,Mannerism_Late_Renaissance,1592
hans-von-aachen_two-laughing-men-double-self-portrait-1574.jpg,Mannerism_Late_Renaissance,1574
gregorio-lopes_mart-rio-de-s-o-sebasti-o-1536.jpg,Mannerism_Late_Renaissance,1536
giorgio-vasari_pope-clement-vii-1478-1534-marrying-catherine-de-medici-1519-1589-and-henri-ii-of-france-1519.jpg,Mannerism_Late_Renaissance,1519
giorgio-vasari_monument-to-michelangelo-1570.jpg,Mannerism_Late_Renaissance,1570
el-greco_st-francis-and-brother-rufus-1606.jpg,Mannerism_Late_Renaissance,1606
giorgio-vasari_holy-family-with-st-francis-in-a-landscape-1542.jpg,Mannerism_Late_Renaissance,1542
paolo-veronese_sts-mark-james-and-jerome-with-the-dead-christ-borne-by-angels-1582.jpg,Mannerism_Late_Renaissance,1582
titian_the-young-englishman-1545.jpg,Mannerism_Late_Renaissance,1545
titian_christ-carrying-the-cross-1575.jpg,Mannerism_Late_Renaissance,1575
tintoretto_portrait-of-agostino-doria-1553.jpg,Mannerism_Late_Renaissance,1553
jacopo-pontormo_noli-me-tangere-1532.jpg,Mannerism_Late_Renaissance,1532
el-greco_the-entombment-of-christ-1570.jpg,Mannerism_Late_Renaissance,1570
titian_caricature-of-the-laoc-on-group-1545.jpg,Mannerism_Late_Renaissance,1545
el-greco_st-francis-praying-1595.jpg,Mannerism_Late_Renaissance,1595
agnolo-bronzino_allegorical-portrait-of-dante-1530.jpg,Mannerism_Late_Renaissance,1530
sofonisba-anguissola_three-children-with-dog-1590.jpg,Mannerism_Late_Renaissance,1590
correggio_st-john-the-evangelist-1524.jpg,Mannerism_Late_Renaissance,1524
titian_not_detected_224924-1542.jpg,Mannerism_Late_Renaissance,1542
cristovao-de-figueiredo_ecce-homo-1520.jpg,Mannerism_Late_Renaissance,1520
titian_sisyphus-1549.jpg,Mannerism_Late_Renaissance,1549
el-greco_the-penitent-magdalene-1578.jpg,Mannerism_Late_Renaissance,1578
titian_mary-with-the-christ-child-1561.jpg,Mannerism_Late_Renaissance,1561
paolo-veronese_jesus-among-the-doctors-1558.jpg,Mannerism_Late_Renaissance,1558
paolo-veronese_nobleman-in-hunting-attire-1561.jpg,Mannerism_Late_Renaissance,1561
agnolo-bronzino_portrait-of-maria-de-medici-1553.jpg,Mannerism_Late_Renaissance,1553
paolo-veronese_venetia-between-justitia-and-pax-1577.jpg,Mannerism_Late_Renaissance,1577
piero-di-cosimo_the-discovery-of-honey-by-bacchus-1505.jpg,Mannerism_Late_Renaissance,1505
lavinia-fontana_portrait-of-the-coozzadini-family-1584.jpg,Mannerism_Late_Renaissance,1584
paolo-veronese_st-nicholas-named-bishop-of-myra-1582.jpg,Mannerism_Late_Renaissance,1582
andrea-del-sarto_assumption-of-the-virgin-1529.jpg,Mannerism_Late_Renaissance,1529
correggio_virgin-and-child-with-an-angel-madonna-del-latte-1524.jpg,Mannerism_Late_Renaissance,1524
tintoretto_annunciation-1581.jpg,Mannerism_Late_Renaissance,1581
tintoretto_bacchus-and-ariadne-1578.jpg,Mannerism_Late_Renaissance,1578
gregorio-lopes_visita-o-1544.jpg,Mannerism_Late_Renaissance,1544
jacopo-pontormo_last-supper-at-emmaus-1525.jpg,Mannerism_Late_Renaissance,1525
tintoretto_the-descent-into-hell-1568.jpg,Mannerism_Late_Renaissance,1568
tintoretto_portrait-of-a-man-aged-twenty-six-1547.jpg,Mannerism_Late_Renaissance,1547
lavinia-fontana_portrait-of-a-noblewoman-1580.jpg,Mannerism_Late_Renaissance,1580
paolo-veronese_adoration-of-the-shepherds-1558.jpg,Mannerism_Late_Renaissance,1558
titian_portrait-of-pope-julius-ii-1546.jpg,Mannerism_Late_Renaissance,1546
el-greco_christ-healing-the-blind-1578.jpg,Mannerism_Late_Renaissance,1578
piero-di-cosimo_a-satyr-mourning-over-a-nymph-1495.jpg,Mannerism_Late_Renaissance,1495
maerten-van-heemskerck_st-luke-painting-the-virgin-and-child-1532.jpg,Mannerism_Late_Renaissance,1532
titian_the-tribute-money-1568.jpg,Mannerism_Late_Renaissance,1568
cristovao-de-figueiredo_sant-ssima-trindade-1530.jpg,Mannerism_Late_Renaissance,1530
tintoretto_the-baptism-of-christ-1581.jpg,Mannerism_Late_Renaissance,1581
titian_st-john-the-evangelist-on-patmos-1544.jpg,Mannerism_Late_Renaissance,1544
paolo-veronese_madonna-enthroned-with-child-st-john-the-baptist-st-louis-of-toulouse-and-donors-1548.jpg,Mannerism_Late_Renaissance,1548
giorgio-vasari_the-incredulity-of-st-thomas-1572.jpg,Mannerism_Late_Renaissance,1572
hans-von-aachen_portrait-of-a-girl-maria-maxmiliana-1612.jpg,Mannerism_Late_Renaissance,1612
cristovao-de-figueiredo_cristo-deposto-da-cruz-1530.jpg,Mannerism_Late_Renaissance,1530
paolo-veronese_crucifixion-1582.jpg,Mannerism_Late_Renaissance,1582
paolo-veronese_susanna-and-the-elders-1588.jpg,Mannerism_Late_Renaissance,1588
tintoretto_st-sebastian-1581.jpg,Mannerism_Late_Renaissance,1581
gregorio-lopes_adora-o-dos-pastores-1544.jpg,Mannerism_Late_Renaissance,1544
maerten-van-heemskerck_calvary-1543.jpg,Mannerism_Late_Renaissance,1543
rosso-fiorentino_allegoria-macabra-1520.jpg,Mannerism_Late_Renaissance,1520
paolo-veronese_feast-in-the-house-of-levi-1573.jpg,Mannerism_Late_Renaissance,1573
maerten-van-heemskerck_the-erythraean-sibyl-1564.jpg,Mannerism_Late_Renaissance,1564
cristovao-de-figueiredo_menino-jesus-entre-os-doutores-1520.jpg,Mannerism_Late_Renaissance,1520
sofonisba-anguissola_portrait-of-massimiliano-stampa-1557.jpg,Mannerism_Late_Renaissance,1557
el-greco_baptism-of-christ-1568.jpg,Mannerism_Late_Renaissance,1568
rosso-fiorentino_san-giovannino-1521.jpg,Mannerism_Late_Renaissance,1521
jacopo-pontormo_episode-from-the-life-in-the-hospital-1514.jpg,Mannerism_Late_Renaissance,1514
tintoretto_sebastiano-venier-1571.jpg,Mannerism_Late_Renaissance,1571
hans-von-aachen_allegory-on-the-battle-of-sisak-1604.jpg,Mannerism_Late_Renaissance,1604
maerten-van-heemskerck_self-portrait-of-the-painter-with-the-colosseum-in-the-background-1553.jpg,Mannerism_Late_Renaissance,1553
tintoretto_portrait-of-jacopo-sansovino-1571.jpg,Mannerism_Late_Renaissance,1571
el-greco_the-virgin-and-child-with-st-martina-and-st-agnes-1599.jpg,Mannerism_Late_Renaissance,1599
tintoretto_the-resurrection-of-christ-1565.jpg,Mannerism_Late_Renaissance,1565
parmigianino_amor-carving-his-bow-1524.jpg,Mannerism_Late_Renaissance,1524
maerten-van-heemskerck_the-man-of-sorrows-1532.jpg,Mannerism_Late_Renaissance,1532
tintoretto_the-murder-of-abel-1552.jpg,Mannerism_Late_Renaissance,1552
paolo-veronese_honor-and-power-after-the-death-of-flourishes-1567.jpg,Mannerism_Late_Renaissance,1567
tintoretto_francesco-ii-gonzaga-against-charles-viii-of-france-1495-in-fighting-the-battle-of-the-taro-1580.jpg,Mannerism_Late_Renaissance,1580
titian_portrait-of-doge-andrea-gritti-1545.jpg,Mannerism_Late_Renaissance,1545
paolo-veronese_siege-of-scutari-1585.jpg,Mannerism_Late_Renaissance,1585
tintoretto_portrait-of-alvise-cornaro-1565.jpg,Mannerism_Late_Renaissance,1565
paolo-veronese_st-john-the-evangelist-1555.jpg,Mannerism_Late_Renaissance,1555
titian_venus-and-adonis-1554.jpg,Mannerism_Late_Renaissance,1554
paolo-veronese_girl-in-the-doorway-1561.jpg,Mannerism_Late_Renaissance,1561
agnolo-bronzino_deposition-from-the-cross-1565.jpg,Mannerism_Late_Renaissance,1565
sofonisba-anguissola_portrait-of-juana-of-austria-with-a-young-girl-1561.jpg,Mannerism_Late_Renaissance,1561
tintoretto_ascension-of-christ-1581.jpg,Mannerism_Late_Renaissance,1581
piero-di-cosimo_madonna-and-child-with-saints-and-angels-1520.jpg,Mannerism_Late_Renaissance,1520
paolo-veronese_holy-family-with-sts-anthony-abbot-catherine-and-the-infant-john-the-baptist-1551.jpg,Mannerism_Late_Renaissance,1551
el-greco_the-resurrection-1600.jpg,Mannerism_Late_Renaissance,1600
titian_liggie-venus-1565.jpg,Mannerism_Late_Renaissance,1565
hans-von-aachen_allegorie-on-the-battle-of-elimb-r-1959.jpg,Mannerism_Late_Renaissance,1959
parmigianino_mystic-marriage-of-saint-catherine-1531.jpg,Mannerism_Late_Renaissance,1531
titian_portrait-of-lavinia-his-daughter-1561.jpg,Mannerism_Late_Renaissance,1561
tintoretto_recovery-of-the-corpse-of-st-mark-1566.jpg,Mannerism_Late_Renaissance,1566
